star_name,x,y,star_colour,star_type,object_name,world_type,tectonics,weather,temp,bio,total_ru,dist_to_parent_star,common,corrosive,base_metal,noble,rare_earth,precious,radioactive,exotic
Epsilon Aquarii,875.0,864.5,blue,dwarf,I,Azure World,4,5,671,0,138,500,0,0,138,0,0,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,II,Opalescent World,2,0,-73,0,94,2197,6,0,0,88,0,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,III,Carbide World,3,0,-121,0,63,3821,63,0,0,0,0,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,IV,Gas Giant,2,7,-139,0,0,4947,0,0,0,0,0,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,IVa,Quasi-Degenerate World,4,0,-139,0,0,4947,0,0,0,0,0,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,IVb,Ultramarine World,1,2,-139,0,413,4947,0,0,138,140,135,0,0,0
Epsilon Aquarii,875.0,864.5,blue,dwarf,V,Water World,2,0,-149,0,236,5733,0,0,156,0,0,0,80,0
Alpha Lipi,556.2,864.5,green,dwarf,I,Iodine World,4,5,135,0,113,459,0,68,45,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,II,Gas Giant,1,7,-72,0,0,1402,0,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IIa,Radioactive World,1,0,-72,0,752,1402,0,0,0,0,0,0,752,0
Alpha Lipi,556.2,864.5,green,dwarf,IIb,Quasi-Degenerate World,4,0,-72,0,325,1402,0,0,0,0,0,0,0,325
Alpha Lipi,556.2,864.5,green,dwarf,IIc,Copper World,2,1,-72,0,108,1402,0,0,108,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IId,Carbide World,3,0,-72,0,117,1402,117,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,III,Gas Giant,1,7,-119,0,0,2370,0,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IIIa,Chondrite World,5,0,-119,0,62,2370,62,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IIIb,Urea World,5,2,-119,0,73,2370,73,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IIIc,Green World,3,2,-119,36,280,2370,0,0,0,0,280,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IV,Hydrocarbon World,2,0,-153,0,129,3887,129,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,IVa,Acid World,3,0,-153,0,181,3887,181,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,V,Carbide World,3,0,-162,0,97,4563,97,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,VI,Gas Giant,0,7,-170,0,0,5324,0,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,VIa,Opalescent World,4,0,-170,0,291,5324,41,0,0,0,250,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,VIb,Quasi-Degenerate World,3,0,-170,0,600,5324,0,0,0,0,0,0,0,600
Alpha Lipi,556.2,864.5,green,dwarf,VII,Copper World,1,0,-178,0,0,6231,0,0,0,0,0,0,0,0
Alpha Lipi,556.2,864.5,green,dwarf,VIII,Copper World,0,0,-189,76,162,7931,0,0,162,0,0,0,0,0
Xi Draconis,258.8,865.3,red,dwarf,I,Hydrocarbon World,2,0,-228,0,58,1748,16,0,42,0,0,0,0,0
Xi Draconis,258.8,865.3,red,dwarf,II,Gas Giant,2,7,-238,0,0,2899,0,0,0,0,0,0,0,0
Xi Draconis,258.8,865.3,red,dwarf,IIa,Noble World,1,0,-238,0,255,2899,15,0,0,240,0,0,0,0
Xi Draconis,258.8,865.3,red,dwarf,IIb,Infrared World,3,2,-238,0,180,2899,0,0,180,0,0,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,I,Urea World,4,7,1163,0,23,551,23,0,0,0,0,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,II,Sapphire World,0,0,-19,0,1450,1982,0,0,0,0,0,0,0,1450
Kappa Draconis,245.8,866.6,white,dwarf,III,Gas Giant,2,7,-86,0,0,3636,0,0,0,0,0,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,IIIa,Quasi-Degenerate World,2,0,-86,0,0,3636,0,0,0,0,0,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,IIIb,Selenic World,1,0,-86,0,138,3636,0,0,138,0,0,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,IIIc,Opalescent World,2,0,-86,0,224,3636,54,0,0,0,170,0,0,0
Kappa Draconis,245.8,866.6,white,dwarf,IV,Metal World,2,2,-118,0,1411,5277,0,24,783,0,0,204,400,0
Kappa Draconis,245.8,866.6,white,dwarf,V,Primordial World,7,1,-134,32,537,6574,219,0,318,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,I,Rainbow World,1,2,-13,16,1659,256,171,0,0,0,0,0,1488,0
Beta Leporis,766.6,866.6,orange,dwarf,II,Super-Dense World,5,2,-174,0,78,1433,0,0,78,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,III,Gas Giant,2,7,-192,0,0,2150,0,0,0,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,IIIa,Crimson World,1,2,-192,0,187,2150,0,58,129,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,IV,Gas Giant,0,7,-208,0,0,3316,0,0,0,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,IVa,Super-Dense World,4,2,-208,0,147,3316,0,0,147,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,IVb,Cimmerian World,3,0,-208,0,118,3316,118,0,0,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,V,Super-Dense World,6,2,-214,0,261,3974,0,0,261,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,VI,Acid World,2,0,-221,0,131,5076,131,0,0,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,VII,Maroon World,2,1,-223,0,127,5588,61,0,66,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,VIIa,Copper World,2,1,-223,86,135,5588,0,0,135,0,0,0,0,0
Beta Leporis,766.6,866.6,orange,dwarf,VIII,Ultramarine World,1,1,-231,208,241,7733,0,0,96,0,145,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,I,Primordial World,6,3,-66,78,206,332,110,0,96,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,II,Gas Giant,1,7,-166,0,0,1234,0,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,IIa,Dust World,2,1,-166,0,102,1234,0,0,102,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,IIb,Purple World,3,0,-166,0,114,1234,0,0,114,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,IIc,Urea World,6,2,-166,0,24,1234,24,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,III,Carbide World,3,0,-197,0,148,2438,148,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,IV,Alkali World,4,1,-213,60,174,3816,0,0,174,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,V,Gas Giant,1,7,-217,0,0,4463,0,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,Va,Purple World,1,0,-217,0,45,4463,0,0,45,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,Vb,Pellucid World,1,0,-217,0,0,4463,0,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VI,Urea World,5,1,-226,0,46,6347,46,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VII,Gas Giant,1,7,-230,0,0,7323,0,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VIIa,Crimson World,2,1,-230,0,157,7323,0,10,147,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VIIb,Alkali World,3,0,-230,0,243,7323,0,0,243,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VIII,Gas Giant,1,7,-231,0,0,7771,0,0,0,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VIIIa,Selenic World,2,0,-231,0,192,7771,0,0,192,0,0,0,0,0
Zeta Draconis,277.6,867.3,orange,dwarf,VIIIb,Dust World,2,0,-231,0,84,7771,0,0,84,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,I,Water World,3,3,35,78,159,890,0,0,111,0,0,0,48,0
Beta Aquarii,863.0,869.3,green,dwarf,Ia,Carbide World,4,2,7,96,82,890,82,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,II,Water World,2,1,-117,30,93,2341,0,0,93,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,III,Primordial World,7,2,-137,0,269,3068,98,0,171,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,IV,Azure World,4,1,-152,0,96,3819,0,0,96,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,V,Gas Giant,1,7,-162,0,0,4606,0,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,Va,Acid World,3,0,-162,0,293,4606,293,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,Vb,Copper World,2,1,-162,0,0,4606,0,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,Vc,Treasure World,2,0,-162,0,1554,4606,0,0,0,0,0,1554,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VI,Gas Giant,1,7,-173,0,0,5600,0,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIa,Copper World,0,1,-173,0,312,5600,0,0,312,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIb,Pellucid World,1,0,-173,0,0,5600,0,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIc,Carbide World,3,0,-173,0,110,5600,110,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VId,Treasure World,2,0,-173,0,948,5600,0,0,0,0,0,948,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VII,Gas Giant,2,7,-177,0,0,6096,0,0,0,0,0,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIIa,Opalescent World,2,0,-177,0,230,6096,40,0,0,80,110,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIIb,Opalescent World,2,0,-177,0,307,6096,40,0,0,72,195,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIIc,Lanthanide World,4,0,-177,0,560,6096,0,0,0,0,560,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIId,Opalescent World,3,0,-177,0,149,6096,31,0,0,88,30,0,0,0
Beta Aquarii,863.0,869.3,green,dwarf,VIII,Treasure World,2,0,-184,0,870,7078,0,0,0,0,0,870,0,0
Mu Draconis,231.0,870.2,red,dwarf,I,Chondrite World,5,0,-242,0,46,3635,46,0,0,0,0,0,0,0
Mu Draconis,231.0,870.2,red,dwarf,II,Gas Giant,0,7,-248,0,0,5456,0,0,0,0,0,0,0,0
Mu Draconis,231.0,870.2,red,dwarf,IIa,Crimson World,0,2,-248,0,180,5456,0,24,156,0,0,0,0,0
Mu Draconis,231.0,870.2,red,dwarf,IIb,Purple World,4,0,-248,0,228,5456,0,0,228,0,0,0,0,0
Mu Draconis,231.0,870.2,red,dwarf,III,Pellucid World,2,0,-250,0,100,6231,0,0,0,0,0,0,0,100
Mu Draconis,231.0,870.2,red,dwarf,IV,Maroon World,1,0,-251,0,247,6867,52,0,195,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,I,Urea World,5,2,-218,0,0,1177,0,0,0,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,II,Water World,1,1,-237,0,201,2669,0,0,129,0,0,0,72,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,IIa,Azure World,5,1,-237,100,93,2669,0,0,93,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,III,Gas Giant,1,7,-244,0,0,4185,0,0,0,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,IIIa,Infrared World,2,2,-244,0,138,4185,0,0,138,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,IIIb,Chondrite World,4,0,-244,0,36,4185,36,0,0,0,0,0,0,0
Alpha Ophiuchi,43.7,877.0,red,dwarf,IV,Selenic World,0,0,-252,0,27,7762,0,0,27,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,I,Rainbow World,0,2,-13,0,1112,256,120,0,0,0,0,0,992,0
Gamma Aquarii,853.4,879.7,orange,dwarf,II,Chlorine World,6,0,-173,0,132,1426,44,76,12,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,III,Radioactive World,2,0,-206,0,816,3078,0,0,0,0,0,0,816,0
Gamma Aquarii,853.4,879.7,orange,dwarf,IV,Urea World,5,2,-212,0,42,3770,42,0,0,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,V,Infrared World,1,2,-219,136,165,4743,0,0,165,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VI,Gas Giant,1,7,-227,0,0,6444,0,0,0,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VIa,Infrared World,2,1,-227,0,96,6444,0,0,96,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VIb,Ultramarine World,0,1,-227,0,168,6444,0,0,21,112,35,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VIc,Green World,5,1,-227,0,150,6444,0,0,0,0,150,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VId,Carbide World,2,0,-227,0,28,6444,28,0,0,0,0,0,0,0
Gamma Aquarii,853.4,879.7,orange,dwarf,VII,Ultramarine World,1,1,-229,0,313,7116,0,0,45,88,180,0,0,0
Delta Aquarii,858.8,881.2,blue,dwarf,I,Noble World,1,0,-112,0,194,3416,10,0,0,184,0,0,0,0
Delta Aquarii,858.8,881.2,blue,dwarf,II,Oolite World,1,2,-123,0,813,3925,0,0,0,0,555,258,0,0
Delta Aquarii,858.8,881.2,blue,dwarf,III,Azure World,2,0,-156,0,168,6399,0,0,168,0,0,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,I,Yttric World,2,2,66,0,855,1069,0,0,360,0,495,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,II,Lanthanide World,5,0,-45,0,850,1709,0,0,0,0,850,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,III,Acid World,3,0,-86,0,196,2527,196,0,0,0,0,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,IV,Plutonic World,2,2,-107,0,340,3192,0,0,93,0,175,0,72,0
Gamma Leporis,718.7,881.2,blue,dwarf,V,Acid World,2,0,-121,0,215,3835,215,0,0,0,0,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,VI,Copper World,2,1,-140,0,162,4973,0,0,162,0,0,0,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,VII,Xenolithic World,4,0,-151,0,165,5884,0,0,111,0,0,54,0,0
Gamma Leporis,718.7,881.2,blue,dwarf,VIII,Green World,4,1,-164,0,240,7442,0,0,0,0,240,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,I,Vinylogous World,2,0,-201,0,126,2713,3,0,123,0,0,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,Ia,Cimmerian World,3,0,-201,0,81,2713,81,0,0,0,0,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,II,Gas Giant,2,7,-207,0,0,3237,0,0,0,0,0,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,IIa,Copper World,2,1,-207,0,540,3237,0,0,540,0,0,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,IIb,Super-Dense World,5,2,-207,0,207,3237,0,0,207,0,0,0,0,0
Gamma Lipi,547.5,882.3,orange,dwarf,IIc,Super-Dense World,6,2,-207,0,0,3237,0,0,0,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,I,Acid World,1,2,84,66,304,797,304,0,0,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,II,Water World,3,1,-46,20,168,1726,0,0,168,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,III,Gas Giant,2,7,-139,0,0,4870,0,0,0,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,IIIa,Urea World,4,2,-139,0,31,4870,31,0,0,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,IIIb,Urea World,6,2,-139,0,80,4870,80,0,0,0,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,IIIc,Noble World,2,0,-139,0,284,4870,0,0,0,284,0,0,0,0
Delta Antliae,305.0,883.3,blue,dwarf,IV,Auric World,0,0,-155,0,1182,6326,0,0,0,0,0,1182,0,0
Gamma Antliae,283.1,885.4,green,dwarf,I,Organic World,3,0,-158,0,114,4228,114,0,0,0,0,0,0,0
Gamma Antliae,283.1,885.4,green,dwarf,II,Emerald World,2,0,-168,0,2650,5101,0,0,0,0,0,0,0,2650
Gamma Antliae,283.1,885.4,green,dwarf,IIa,Pellucid World,0,0,-168,0,0,5101,0,0,0,0,0,0,0,0
Nu Draconis,230.0,886.1,red,dwarf,I,Telluric World,3,1,-251,0,177,7035,0,0,177,0,0,0,0,0
Nu Draconis,230.0,886.1,red,dwarf,II,Gas Giant,2,7,-252,0,0,7863,0,0,0,0,0,0,0,0
Nu Draconis,230.0,886.1,red,dwarf,IIa,Crimson World,0,1,-252,110,269,7863,0,32,237,0,0,0,0,0
Nu Draconis,230.0,886.1,red,dwarf,IIb,Urea World,4,1,-252,0,42,7863,42,0,0,0,0,0,0,0
Nu Draconis,230.0,886.1,red,dwarf,IIc,Cimmerian World,3,0,-252,0,128,7863,128,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,I,Telluric World,2,2,-231,0,324,1933,0,0,156,0,0,168,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,II,Ruby World,0,0,-242,0,3200,3467,0,0,0,0,0,0,0,3200
Beta Ophiuchi,47.9,887.5,red,dwarf,III,Urea World,5,2,-244,0,29,4038,29,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,IV,Gas Giant,0,7,-246,0,0,4529,0,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,IVa,Pellucid World,0,0,-246,0,0,4529,0,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,IVb,Chondrite World,6,0,-246,0,77,4529,77,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,V,Cimmerian World,3,0,-248,0,87,5340,87,0,0,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,VI,Magnetic World,6,0,-250,0,228,6300,0,0,228,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,VII,Maroon World,1,0,-251,0,215,6933,71,0,144,0,0,0,0,0
Beta Ophiuchi,47.9,887.5,red,dwarf,VIII,Water World,1,0,-252,0,150,7786,0,0,150,0,0,0,0,0
Beta Antliae,270.6,891.0,yellow,dwarf,I,Noble World,2,0,-180,0,246,3687,14,0,0,232,0,0,0,0
Beta Antliae,270.6,891.0,yellow,dwarf,II,Carbide World,2,0,-194,0,110,5010,110,0,0,0,0,0,0,0
Gamma Ophiuchi,33.3,891.6,green,dwarf,I,Primordial World,7,2,-131,26,215,2786,101,0,114,0,0,0,0,0
Gamma Ophiuchi,33.3,891.6,green,dwarf,Ia,Ultramarine World,0,2,-131,40,136,2786,0,0,0,136,0,0,0,0
Gamma Ophiuchi,33.3,891.6,green,dwarf,II,Radioactive World,2,0,-153,0,920,3912,0,0,0,0,0,0,920,0
Epsilon Antliae,253.5,891.7,white,dwarf,I,Alkali World,3,5,762,0,183,563,0,0,183,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,II,Treasure World,2,1,-6,20,1158,2172,0,0,0,0,0,1158,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,III,Urea World,6,2,-70,42,0,3086,0,0,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,IV,Gas Giant,2,7,-97,0,0,4099,0,0,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,IVa,Alkali World,4,1,-97,88,171,4099,0,0,171,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,IVb,Alkali World,3,1,-97,0,81,4099,0,0,81,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,IVc,Cyanic World,1,0,-97,0,30,4099,30,0,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,IVd,Yttric World,4,1,-97,0,0,4099,0,0,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,V,Opalescent World,2,0,-106,0,186,4555,11,0,0,40,135,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,VI,Lanthanide World,5,0,-118,0,725,5293,0,0,0,0,725,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,VII,Halide World,1,0,-125,0,70,5786,0,70,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,VIII,Gas Giant,2,7,-144,0,0,7621,0,0,0,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,VIIIa,Quasi-Degenerate World,3,0,-144,0,600,7621,0,0,0,0,0,0,0,600
Epsilon Antliae,253.5,891.7,white,dwarf,VIIIb,Metal World,1,1,-144,0,486,7621,0,0,486,0,0,0,0,0
Epsilon Antliae,253.5,891.7,white,dwarf,VIIIc,Halide World,1,0,-144,0,484,7621,0,196,0,0,0,0,288,0
Epsilon Antliae,253.5,891.7,white,dwarf,VIIId,Selenic World,2,0,-144,0,96,7621,0,0,96,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,I,Treasure World,2,3,528,0,1356,436,0,0,0,0,0,1356,0,0
Alpha Hyades,832.2,893.4,white,dwarf,II,Xenolithic World,1,4,108,0,468,1203,0,0,354,0,0,114,0,0
Alpha Hyades,832.2,893.4,white,dwarf,III,Gas Giant,0,7,65,0,0,2173,0,0,0,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,IIIa,Quasi-Degenerate World,4,0,-31,0,0,2173,0,0,0,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,IIIb,Treasure World,2,1,-4,0,1128,2173,0,0,0,0,0,1128,0,0
Alpha Hyades,832.2,893.4,white,dwarf,IV,Gas Giant,2,7,-100,0,0,4243,0,0,0,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,V,Treasure World,1,0,-116,0,894,5148,0,0,0,0,0,894,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VI,Gas Giant,2,7,-125,0,0,5794,0,0,0,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VIa,Treasure World,0,0,-125,0,684,5794,0,0,0,0,0,684,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VIb,Opalescent World,2,0,-125,0,120,5794,45,0,0,60,15,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VIc,Opalescent World,2,0,-125,0,248,5794,33,0,0,40,175,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VId,Quasi-Degenerate World,3,0,-125,0,0,5794,0,0,0,0,0,0,0,0
Alpha Hyades,832.2,893.4,white,dwarf,VII,Radioactive World,0,0,-134,0,1064,6554,0,0,0,0,0,0,1064,0
Alpha Hyades,832.2,893.4,white,dwarf,VIII,Urea World,6,1,-140,22,53,7198,53,0,0,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,I,Iodine World,3,2,-85,0,153,404,0,72,81,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,II,Magma World,7,0,-174,0,120,1440,0,0,120,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,III,Radioactive World,1,0,-193,0,1168,2184,0,0,0,0,0,0,1168,0
Delta Hyades,824.9,895.8,orange,dwarf,IV,Chondrite World,4,0,-209,0,78,3361,78,0,0,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,V,Halide World,2,0,-214,0,84,4050,0,84,0,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,VI,Halide World,0,0,-220,0,414,4993,0,158,0,0,0,0,256,0
Delta Hyades,824.9,895.8,orange,dwarf,VII,Carbide World,1,0,-225,0,59,6107,59,0,0,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,VIII,Azure World,4,0,-229,0,63,7138,0,0,63,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,IX,Gas Giant,0,7,-231,0,0,7826,0,0,0,0,0,0,0,0
Delta Hyades,824.9,895.8,orange,dwarf,IXa,Halide World,1,0,-231,0,210,7826,0,98,0,0,0,0,112,0
Delta Hyades,824.9,895.8,orange,dwarf,IXb,Cimmerian World,2,0,-231,0,87,7826,87,0,0,0,0,0,0,0
Beta Hyades,837.5,895.8,blue,dwarf,I,Opalescent World,3,0,97,0,261,646,0,0,0,16,245,0,0,0
Beta Hyades,837.5,895.8,blue,dwarf,II,Yttric World,3,1,-90,134,538,2655,0,0,378,0,160,0,0,0
Beta Hyades,837.5,895.8,blue,dwarf,III,Selenic World,0,0,-112,0,201,3407,0,0,201,0,0,0,0,0
Beta Hyades,837.5,895.8,blue,dwarf,IV,Water World,4,1,-142,250,141,5098,0,0,141,0,0,0,0,0
Beta Hyades,837.5,895.8,blue,dwarf,V,Sapphire World,2,0,-161,0,1400,7038,0,0,0,0,0,0,0,1400
Beta Hyades,837.5,895.8,blue,dwarf,Va,Acid World,1,0,-161,0,169,7038,169,0,0,0,0,0,0,0
Delta Lipi,564.5,897.9,red,dwarf,I,Azure World,2,1,-223,0,192,1394,0,0,192,0,0,0,0,0
Delta Lipi,564.5,897.9,red,dwarf,II,Gas Giant,0,7,-248,0,0,5479,0,0,0,0,0,0,0,0
Delta Lipi,564.5,897.9,red,dwarf,IIa,Purple World,3,0,-248,0,189,5479,0,0,189,0,0,0,0,0
Delta Lipi,564.5,897.9,red,dwarf,IIb,Super-Dense World,7,2,-248,0,144,5479,0,0,144,0,0,0,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,I,Noble World,1,3,473,0,245,370,25,0,0,220,0,0,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,II,Quasi-Degenerate World,4,0,23,0,875,1006,0,0,0,0,0,0,0,875
Alpha Antliae,268.7,900.0,blue,dwarf,III,Metal World,1,4,46,76,1246,1617,0,96,702,0,0,96,352,0
Alpha Antliae,268.7,900.0,blue,dwarf,IV,Gas Giant,2,7,-76,0,0,2275,0,0,0,0,0,0,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,IVa,Opalescent World,3,0,-76,0,201,2275,16,0,0,0,185,0,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,IVb,Cyanic World,2,0,-76,0,0,2275,0,0,0,0,0,0,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,IVc,Treasure World,0,0,-76,0,942,2275,0,0,0,0,0,942,0,0
Alpha Antliae,268.7,900.0,blue,dwarf,IVd,Acid World,1,0,-76,0,173,2275,173,0,0,0,0,0,0,0
